"BA Code","Timestamp (Hour Ending)","Demand (MWh)","Demand Forecast (MWh)","Net Generation (MWh)","Total Interchange (MWh)"
SCL,"9/14/2024 10 a.m. PDT",958,892,210,-748
SCL,"9/14/2024 11 a.m. PDT",985,913,278,-707
SCL,"9/14/2024 12 p.m. PDT",996,924,481,-515
SCL,"9/14/2024 1 p.m. PDT",1000,923,315,-685
SCL,"9/14/2024 2 p.m. PDT",985,921,360,-625
SCL,"9/14/2024 3 p.m. PDT",959,917,214,-745
SCL,"9/14/2024 4 p.m. PDT",934,917,206,-728
SCL,"9/14/2024 5 p.m. PDT",936,926,257,-679
SCL,"9/14/2024 6 p.m. PDT",982,931,397,-585
SCL,"9/14/2024 7 p.m. PDT",971,933,746,-225
SCL,"9/14/2024 8 p.m. PDT",990,942,728,-262
SCL,"9/14/2024 9 p.m. PDT",986,943,541,-445
SCL,"9/14/2024 10 p.m. PDT",952,912,444,-508
SCL,"9/14/2024 11 p.m. PDT",908,867,297,-611
SCL,"9/15/2024 12 a.m. PDT",861,820,128,-733
SCL,"9/15/2024 1 a.m. PDT",818,785,149,-669
SCL,"9/15/2024 2 a.m. PDT",778,747,98,-680
SCL,"9/15/2024 3 a.m. PDT",759,726,101,-658
SCL,"9/15/2024 4 a.m. PDT",749,714,103,-646
SCL,"9/15/2024 5 a.m. PDT",746,713,101,-645
SCL,"9/15/2024 6 a.m. PDT",756,734,104,-652
SCL,"9/15/2024 7 a.m. PDT",789,767,141,-648
SCL,"9/15/2024 8 a.m. PDT",836,800,105,-731
SCL,"9/15/2024 9 a.m. PDT",887,849,94,-793
SCL,"9/15/2024 10 a.m. PDT",927,888,95,-832
SCL,"9/15/2024 11 a.m. PDT",972,911,92,-880
SCL,"9/15/2024 12 p.m. PDT",981,925,114,-867
SCL,"9/15/2024 1 p.m. PDT",978,929,120,-858
SCL,"9/15/2024 2 p.m. PDT",970,931,131,-839
SCL,"9/15/2024 3 p.m. PDT",966,931,116,-850
SCL,"9/15/2024 4 p.m. PDT",948,928,146,-802
SCL,"9/15/2024 5 p.m. PDT",930,943,258,-672
