BA Code,Timestamp (Hour Ending),Demand (MWh)
SCL,10/4/2024 12 a.m. PDT,829.0
SCL,10/4/2024 1 a.m. PDT,778.0
SCL,10/4/2024 2 a.m. PDT,741.0
SCL,10/4/2024 3 a.m. PDT,725.0
SCL,10/4/2024 4 a.m. PDT,725.0
SCL,10/4/2024 5 a.m. PDT,741.0
SCL,10/4/2024 6 a.m. PDT,804.0
SCL,10/4/2024 7 a.m. PDT,916.0
SCL,10/4/2024 8 a.m. PDT,1023.0
SCL,10/4/2024 9 a.m. PDT,1111.0
SCL,10/4/2024 10 a.m. PDT,1129.0
SCL,10/4/2024 11 a.m. PDT,1160.0
SCL,10/4/2024 12 p.m. PDT,1150.0
SCL,10/4/2024 1 p.m. PDT,1143.0
SCL,10/4/2024 2 p.m. PDT,1122.0
SCL,10/4/2024 3 p.m. PDT,1096.0
SCL,10/4/2024 4 p.m. PDT,1073.0
SCL,10/4/2024 5 p.m. PDT,1081.0
SCL,10/4/2024 6 p.m. PDT,1088.0
SCL,10/4/2024 7 p.m. PDT,1083.0
SCL,10/4/2024 8 p.m. PDT,1075.0
SCL,10/4/2024 9 p.m. PDT,1049.0
SCL,10/4/2024 10 p.m. PDT,1015.0
SCL,10/4/2024 11 p.m. PDT,961.0
SCL,10/5/2024 12 a.m. PDT,900.0
SCL,10/5/2024 1 a.m. PDT,833.0
SCL,10/5/2024 2 a.m. PDT,821.0
SCL,10/5/2024 3 a.m. PDT,792.0
SCL,10/5/2024 4 a.m. PDT,782.0
SCL,10/5/2024 5 a.m. PDT,792.0
SCL,10/5/2024 6 a.m. PDT,810.0
SCL,10/5/2024 7 a.m. PDT,865.0
SCL,10/5/2024 8 a.m. PDT,930.0
SCL,10/5/2024 9 a.m. PDT,978.0
SCL,10/5/2024 10 a.m. PDT,1005.0
SCL,10/5/2024 11 a.m. PDT,1020.0
SCL,10/5/2024 12 p.m. PDT,1026.0
SCL,10/5/2024 1 p.m. PDT,1010.0
SCL,10/5/2024 2 p.m. PDT,996.0
SCL,10/5/2024 3 p.m. PDT,984.0
SCL,10/5/2024 4 p.m. PDT,962.0
SCL,10/5/2024 5 p.m. PDT,964.0
SCL,10/5/2024 6 p.m. PDT,987.0
SCL,10/5/2024 7 p.m. PDT,1011.0
SCL,10/5/2024 8 p.m. PDT,1002.0
SCL,10/5/2024 9 p.m. PDT,1011.0
SCL,10/5/2024 10 p.m. PDT,1002.0
SCL,10/5/2024 11 p.m. PDT,940.0
SCL,10/6/2024 12 a.m. PDT,886.0
SCL,10/6/2024 1 a.m. PDT,837.0
SCL,10/6/2024 2 a.m. PDT,814.0
SCL,10/6/2024 3 a.m. PDT,783.0
SCL,10/6/2024 4 a.m. PDT,774.0
SCL,10/6/2024 5 a.m. PDT,783.0
SCL,10/6/2024 6 a.m. PDT,806.0
SCL,10/6/2024 7 a.m. PDT,847.0
SCL,10/6/2024 8 a.m. PDT,901.0
SCL,10/6/2024 9 a.m. PDT,962.0
SCL,10/6/2024 10 a.m. PDT,991.0
SCL,10/6/2024 11 a.m. PDT,990.0
SCL,10/6/2024 12 p.m. PDT,981.0
SCL,10/6/2024 1 p.m. PDT,983.0
SCL,10/6/2024 2 p.m. PDT,970.0
SCL,10/6/2024 3 p.m. PDT,975.0
SCL,10/6/2024 4 p.m. PDT,977.0
SCL,10/6/2024 5 p.m. PDT,988.0
SCL,10/6/2024 6 p.m. PDT,1025.0
SCL,10/6/2024 7 p.m. PDT,1058.0
SCL,10/6/2024 8 p.m. PDT,1082.0
SCL,10/6/2024 9 p.m. PDT,1052.0
SCL,10/6/2024 10 p.m. PDT,997.0
SCL,10/6/2024 11 p.m. PDT,932.0
SCL,10/7/2024 12 a.m. PDT,864.0
SCL,10/7/2024 1 a.m. PDT,814.0
SCL,10/7/2024 2 a.m. PDT,784.0
SCL,10/7/2024 3 a.m. PDT,764.0
SCL,10/7/2024 4 a.m. PDT,773.0
SCL,10/7/2024 5 a.m. PDT,795.0
SCL,10/7/2024 6 a.m. PDT,860.0
SCL,10/7/2024 7 a.m. PDT,985.0
SCL,10/7/2024 8 a.m. PDT,1080.0
SCL,10/7/2024 9 a.m. PDT,1059.0
SCL,10/7/2024 10 a.m. PDT,1044.0
SCL,10/7/2024 11 a.m. PDT,1054.0
SCL,10/7/2024 12 p.m. PDT,1079.0
SCL,10/7/2024 1 p.m. PDT,1086.0
SCL,10/7/2024 2 p.m. PDT,1088.0
SCL,10/7/2024 3 p.m. PDT,1083.0
SCL,10/7/2024 4 p.m. PDT,1096.0
SCL,10/7/2024 5 p.m. PDT,1098.0
SCL,10/7/2024 6 p.m. PDT,1104.0
SCL,10/7/2024 7 p.m. PDT,1092.0
SCL,10/7/2024 8 p.m. PDT,1108.0
SCL,10/7/2024 9 p.m. PDT,1065.0
SCL,10/7/2024 10 p.m. PDT,1010.0
SCL,10/7/2024 11 p.m. PDT,940.0
SCL,10/8/2024 12 a.m. PDT,863.0
SCL,10/8/2024 1 a.m. PDT,814.0
SCL,10/8/2024 2 a.m. PDT,774.0
SCL,10/8/2024 3 a.m. PDT,757.0
SCL,10/8/2024 4 a.m. PDT,754.0
SCL,10/8/2024 5 a.m. PDT,767.0
SCL,10/8/2024 6 a.m. PDT,822.0
SCL,10/8/2024 7 a.m. PDT,942.0
SCL,10/8/2024 8 a.m. PDT,1029.0
SCL,10/8/2024 9 a.m. PDT,1066.0
SCL,10/8/2024 10 a.m. PDT,1082.0
SCL,10/8/2024 11 a.m. PDT,1066.0
SCL,10/8/2024 12 p.m. PDT,1079.0
SCL,10/8/2024 1 p.m. PDT,1096.0
SCL,10/8/2024 2 p.m. PDT,1087.0
SCL,10/8/2024 3 p.m. PDT,1073.0
SCL,10/8/2024 4 p.m. PDT,1072.0
SCL,10/8/2024 5 p.m. PDT,1045.0
SCL,10/8/2024 6 p.m. PDT,1080.0
SCL,10/8/2024 7 p.m. PDT,1060.0
SCL,10/8/2024 8 p.m. PDT,1068.0
SCL,10/8/2024 9 p.m. PDT,1027.0
SCL,10/8/2024 10 p.m. PDT,978.0
SCL,10/8/2024 11 p.m. PDT,897.0
SCL,10/9/2024 12 a.m. PDT,823.0
SCL,10/9/2024 1 a.m. PDT,773.0
SCL,10/9/2024 2 a.m. PDT,737.0
SCL,10/9/2024 3 a.m. PDT,713.0
SCL,10/9/2024 4 a.m. PDT,706.0
SCL,10/9/2024 5 a.m. PDT,716.0
SCL,10/9/2024 6 a.m. PDT,781.0
SCL,10/9/2024 7 a.m. PDT,898.0
SCL,10/9/2024 8 a.m. PDT,989.0
SCL,10/9/2024 9 a.m. PDT,1014.0
SCL,10/9/2024 10 a.m. PDT,1016.0
SCL,10/9/2024 11 a.m. PDT,1006.0
SCL,10/9/2024 12 p.m. PDT,1004.0
SCL,10/9/2024 1 p.m. PDT,1012.0
SCL,10/9/2024 2 p.m. PDT,1000.0
SCL,10/9/2024 3 p.m. PDT,989.0
SCL,10/9/2024 4 p.m. PDT,992.0
SCL,10/9/2024 5 p.m. PDT,1003.0
SCL,10/9/2024 6 p.m. PDT,1030.0
SCL,10/9/2024 7 p.m. PDT,1030.0
SCL,10/9/2024 8 p.m. PDT,1046.0
SCL,10/9/2024 9 p.m. PDT,1011.0
SCL,10/9/2024 10 p.m. PDT,966.0
SCL,10/9/2024 11 p.m. PDT,889.0
SCL,10/10/2024 12 a.m. PDT,824.0
SCL,10/10/2024 1 a.m. PDT,776.0
SCL,10/10/2024 2 a.m. PDT,736.0
SCL,10/10/2024 3 a.m. PDT,717.0
SCL,10/10/2024 4 a.m. PDT,715.0
SCL,10/10/2024 5 a.m. PDT,739.0
SCL,10/10/2024 6 a.m. PDT,808.0
SCL,10/10/2024 7 a.m. PDT,926.0
SCL,10/10/2024 8 a.m. PDT,1033.0
SCL,10/10/2024 9 a.m. PDT,1066.0
SCL,10/10/2024 10 a.m. PDT,1091.0
SCL,10/10/2024 11 a.m. PDT,1095.0
SCL,10/10/2024 12 p.m. PDT,1099.0
SCL,10/10/2024 1 p.m. PDT,1073.0
SCL,10/10/2024 2 p.m. PDT,1043.0
SCL,10/10/2024 3 p.m. PDT,1020.0
SCL,10/10/2024 4 p.m. PDT,1006.0
SCL,10/10/2024 5 p.m. PDT,1015.0
SCL,10/10/2024 6 p.m. PDT,1034.0
SCL,10/10/2024 7 p.m. PDT,1040.0
SCL,10/10/2024 8 p.m. PDT,1042.0
SCL,10/10/2024 9 p.m. PDT,1025.0
SCL,10/10/2024 10 p.m. PDT,985.0
SCL,10/10/2024 11 p.m. PDT,920.0
SCL,10/11/2024 12 a.m. PDT,856.0
SCL,10/11/2024 1 a.m. PDT,806.0
SCL,10/11/2024 2 a.m. PDT,769.0
SCL,10/11/2024 3 a.m. PDT,756.0
SCL,10/11/2024 4 a.m. PDT,745.0
SCL,10/11/2024 5 a.m. PDT,769.0
SCL,10/11/2024 6 a.m. PDT,837.0
SCL,10/11/2024 7 a.m. PDT,944.0
SCL,10/11/2024 8 a.m. PDT,1037.0
SCL,10/11/2024 9 a.m. PDT,1075.0
SCL,10/11/2024 10 a.m. PDT,1088.0
SCL,10/11/2024 11 a.m. PDT,1104.0
SCL,10/11/2024 12 p.m. PDT,1090.0
SCL,10/11/2024 1 p.m. PDT,1073.0
SCL,10/11/2024 2 p.m. PDT,1079.0
SCL,10/11/2024 3 p.m. PDT,1077.0
SCL,10/11/2024 4 p.m. PDT,1065.0
SCL,10/11/2024 5 p.m. PDT,1088.0
SCL,10/11/2024 6 p.m. PDT,1096.0
SCL,10/11/2024 7 p.m. PDT,1098.0
SCL,10/11/2024 8 p.m. PDT,1095.0
SCL,10/11/2024 9 p.m. PDT,1061.0
SCL,10/11/2024 10 p.m. PDT,996.0
SCL,10/11/2024 11 p.m. PDT,967.0
SCL,10/12/2024 12 a.m. PDT,909.0
SCL,10/12/2024 1 a.m. PDT,868.0
SCL,10/12/2024 2 a.m. PDT,834.0
SCL,10/12/2024 3 a.m. PDT,814.0
SCL,10/12/2024 4 a.m. PDT,802.0
SCL,10/12/2024 5 a.m. PDT,808.0
SCL,10/12/2024 6 a.m. PDT,833.0
SCL,10/12/2024 7 a.m. PDT,892.0
SCL,10/12/2024 8 a.m. PDT,954.0
SCL,10/12/2024 9 a.m. PDT,1009.0
SCL,10/12/2024 10 a.m. PDT,1030.0
SCL,10/12/2024 11 a.m. PDT,1028.0
SCL,10/12/2024 12 p.m. PDT,1014.0
SCL,10/12/2024 1 p.m. PDT,999.0
SCL,10/12/2024 2 p.m. PDT,972.0
SCL,10/12/2024 3 p.m. PDT,959.0
SCL,10/12/2024 4 p.m. PDT,976.0
SCL,10/12/2024 5 p.m. PDT,976.0
SCL,10/12/2024 6 p.m. PDT,1006.0
SCL,10/12/2024 7 p.m. PDT,1018.0
SCL,10/12/2024 8 p.m. PDT,1030.0
SCL,10/12/2024 9 p.m. PDT,1010.0
SCL,10/12/2024 10 p.m. PDT,981.0
SCL,10/12/2024 11 p.m. PDT,935.0
SCL,10/13/2024 12 a.m. PDT,884.0
SCL,10/13/2024 1 a.m. PDT,824.0
SCL,10/13/2024 2 a.m. PDT,811.0
SCL,10/13/2024 3 a.m. PDT,784.0
SCL,10/13/2024 4 a.m. PDT,772.0
SCL,10/13/2024 5 a.m. PDT,777.0
SCL,10/13/2024 6 a.m. PDT,796.0
SCL,10/13/2024 7 a.m. PDT,836.0
SCL,10/13/2024 8 a.m. PDT,836.0
SCL,10/13/2024 9 a.m. PDT,919.0
SCL,10/13/2024 10 a.m. PDT,950.0
SCL,10/13/2024 11 a.m. PDT,975.0
SCL,10/13/2024 12 p.m. PDT,949.0
SCL,10/13/2024 1 p.m. PDT,980.0
SCL,10/13/2024 2 p.m. PDT,985.0
SCL,10/13/2024 3 p.m. PDT,972.0
SCL,10/13/2024 4 p.m. PDT,982.0
SCL,10/13/2024 5 p.m. PDT,1007.0
SCL,10/13/2024 6 p.m. PDT,1048.0
SCL,10/13/2024 7 p.m. PDT,1067.0
SCL,10/13/2024 8 p.m. PDT,1083.0
SCL,10/13/2024 9 p.m. PDT,1040.0
SCL,10/13/2024 10 p.m. PDT,989.0
SCL,10/13/2024 11 p.m. PDT,930.0
SCL,10/14/2024 12 a.m. PDT,864.0
SCL,10/14/2024 1 a.m. PDT,818.0
SCL,10/14/2024 2 a.m. PDT,772.0
SCL,10/14/2024 3 a.m. PDT,713.0
SCL,10/14/2024 4 a.m. PDT,715.0
SCL,10/14/2024 5 a.m. PDT,732.0
SCL,10/14/2024 6 a.m. PDT,790.0
SCL,10/14/2024 7 a.m. PDT,895.0
SCL,10/14/2024 8 a.m. PDT,980.0
SCL,10/14/2024 9 a.m. PDT,1011.0
SCL,10/14/2024 10 a.m. PDT,1036.0
SCL,10/14/2024 11 a.m. PDT,1061.0
SCL,10/14/2024 12 p.m. PDT,1091.0
SCL,10/14/2024 1 p.m. PDT,1093.0
SCL,10/14/2024 2 p.m. PDT,1087.0
SCL,10/14/2024 3 p.m. PDT,1083.0
SCL,10/14/2024 4 p.m. PDT,1077.0
SCL,10/14/2024 5 p.m. PDT,1093.0
SCL,10/14/2024 6 p.m. PDT,1118.0
SCL,10/14/2024 7 p.m. PDT,1126.0
SCL,10/14/2024 8 p.m. PDT,1113.0
SCL,10/14/2024 9 p.m. PDT,1072.0
SCL,10/14/2024 10 p.m. PDT,1020.0
SCL,10/14/2024 11 p.m. PDT,938.0
SCL,10/15/2024 12 a.m. PDT,877.0
SCL,10/15/2024 1 a.m. PDT,824.0
SCL,10/15/2024 2 a.m. PDT,787.0
SCL,10/15/2024 3 a.m. PDT,772.0
SCL,10/15/2024 4 a.m. PDT,764.0
SCL,10/15/2024 5 a.m. PDT,783.0
SCL,10/15/2024 6 a.m. PDT,845.0
SCL,10/15/2024 7 a.m. PDT,961.0
SCL,10/15/2024 8 a.m. PDT,1064.0
SCL,10/15/2024 9 a.m. PDT,1084.0
SCL,10/15/2024 10 a.m. PDT,1082.0
SCL,10/15/2024 11 a.m. PDT,1073.0
SCL,10/15/2024 12 p.m. PDT,1089.0
SCL,10/15/2024 1 p.m. PDT,1053.0
SCL,10/15/2024 2 p.m. PDT,1077.0
SCL,10/15/2024 3 p.m. PDT,1069.0
SCL,10/15/2024 4 p.m. PDT,1065.0
SCL,10/15/2024 5 p.m. PDT,1082.0
SCL,10/15/2024 6 p.m. PDT,1104.0
SCL,10/15/2024 7 p.m. PDT,1080.0
SCL,10/15/2024 8 p.m. PDT,1067.0
SCL,10/15/2024 9 p.m. PDT,1035.0
SCL,10/15/2024 10 p.m. PDT,981.0
SCL,10/15/2024 11 p.m. PDT,910.0
SCL,10/16/2024 12 a.m. PDT,843.0
SCL,10/16/2024 1 a.m. PDT,788.0
SCL,10/16/2024 2 a.m. PDT,755.0
SCL,10/16/2024 3 a.m. PDT,732.0
SCL,10/16/2024 4 a.m. PDT,728.0
SCL,10/16/2024 5 a.m. PDT,757.0
SCL,10/16/2024 6 a.m. PDT,820.0
SCL,10/16/2024 7 a.m. PDT,944.0
SCL,10/16/2024 8 a.m. PDT,1042.0
SCL,10/16/2024 9 a.m. PDT,1068.0
SCL,10/16/2024 10 a.m. PDT,1060.0
SCL,10/16/2024 11 a.m. PDT,1050.0
SCL,10/16/2024 12 p.m. PDT,1033.0
SCL,10/16/2024 1 p.m. PDT,1034.0
SCL,10/16/2024 2 p.m. PDT,1016.0
SCL,10/16/2024 3 p.m. PDT,1019.0
SCL,10/16/2024 4 p.m. PDT,1002.0
SCL,10/16/2024 5 p.m. PDT,1013.0
SCL,10/16/2024 6 p.m. PDT,1045.0
SCL,10/16/2024 7 p.m. PDT,1075.0
SCL,10/16/2024 8 p.m. PDT,1075.0
SCL,10/16/2024 9 p.m. PDT,1042.0
SCL,10/16/2024 10 p.m. PDT,996.0
SCL,10/16/2024 11 p.m. PDT,924.0
SCL,10/17/2024 12 a.m. PDT,851.0
SCL,10/17/2024 1 a.m. PDT,807.0
SCL,10/17/2024 2 a.m. PDT,769.0
SCL,10/17/2024 3 a.m. PDT,753.0
SCL,10/17/2024 4 a.m. PDT,757.0
SCL,10/17/2024 5 a.m. PDT,785.0
SCL,10/17/2024 6 a.m. PDT,856.0
SCL,10/17/2024 7 a.m. PDT,996.0
SCL,10/17/2024 8 a.m. PDT,1102.0
SCL,10/17/2024 9 a.m. PDT,1124.0
SCL,10/17/2024 10 a.m. PDT,1097.0
SCL,10/17/2024 11 a.m. PDT,1087.0
SCL,10/17/2024 12 p.m. PDT,1099.0
SCL,10/17/2024 1 p.m. PDT,1103.0
SCL,10/17/2024 2 p.m. PDT,1059.0
SCL,10/17/2024 3 p.m. PDT,1041.0
SCL,10/17/2024 4 p.m. PDT,1025.0
SCL,10/17/2024 5 p.m. PDT,1046.0
SCL,10/17/2024 6 p.m. PDT,1081.0
SCL,10/17/2024 7 p.m. PDT,1104.0
SCL,10/17/2024 8 p.m. PDT,1102.0
SCL,10/17/2024 9 p.m. PDT,1073.0
SCL,10/17/2024 10 p.m. PDT,1028.0
SCL,10/17/2024 11 p.m. PDT,951.0
SCL,10/18/2024 12 a.m. PDT,878.0
SCL,10/18/2024 1 a.m. PDT,831.0
SCL,10/18/2024 2 a.m. PDT,790.0
SCL,10/18/2024 3 a.m. PDT,776.0
SCL,10/18/2024 4 a.m. PDT,780.0
SCL,10/18/2024 5 a.m. PDT,802.0
SCL,10/18/2024 6 a.m. PDT,883.0
SCL,10/18/2024 7 a.m. PDT,1004.0
SCL,10/18/2024 8 a.m. PDT,1105.0
SCL,10/18/2024 9 a.m. PDT,1138.0
SCL,10/18/2024 10 a.m. PDT,1150.0
SCL,10/18/2024 11 a.m. PDT,1180.0
SCL,10/18/2024 12 p.m. PDT,1207.0
SCL,10/18/2024 1 p.m. PDT,1228.0
SCL,10/18/2024 2 p.m. PDT,1224.0
SCL,10/18/2024 3 p.m. PDT,1195.0
SCL,10/18/2024 4 p.m. PDT,1187.0
SCL,10/18/2024 5 p.m. PDT,1197.0
SCL,10/18/2024 6 p.m. PDT,1208.0
SCL,10/18/2024 7 p.m. PDT,1203.0
SCL,10/18/2024 8 p.m. PDT,1168.0
SCL,10/18/2024 9 p.m. PDT,1128.0
SCL,10/18/2024 10 p.m. PDT,1079.0
SCL,10/18/2024 11 p.m. PDT,1020.0
SCL,10/19/2024 12 a.m. PDT,952.0
SCL,10/19/2024 1 a.m. PDT,901.0
SCL,10/19/2024 2 a.m. PDT,865.0
SCL,10/19/2024 3 a.m. PDT,826.0
SCL,10/19/2024 4 a.m. PDT,814.0
SCL,10/19/2024 5 a.m. PDT,819.0
SCL,10/19/2024 6 a.m. PDT,847.0
SCL,10/19/2024 7 a.m. PDT,890.0
SCL,10/19/2024 8 a.m. PDT,933.0
SCL,10/19/2024 9 a.m. PDT,996.0
SCL,10/19/2024 10 a.m. PDT,1048.0
SCL,10/19/2024 11 a.m. PDT,1058.0
SCL,10/19/2024 12 p.m. PDT,1079.0
SCL,10/19/2024 1 p.m. PDT,1073.0
SCL,10/19/2024 2 p.m. PDT,1072.0
SCL,10/19/2024 3 p.m. PDT,1059.0
SCL,10/19/2024 4 p.m. PDT,1058.0
SCL,10/19/2024 5 p.m. PDT,1050.0
SCL,10/19/2024 6 p.m. PDT,1057.0
SCL,10/19/2024 7 p.m. PDT,1077.0
SCL,10/19/2024 8 p.m. PDT,1058.0
SCL,10/19/2024 9 p.m. PDT,1031.0
SCL,10/19/2024 10 p.m. PDT,997.0
SCL,10/19/2024 11 p.m. PDT,928.0
SCL,10/20/2024 12 a.m. PDT,892.0
SCL,10/20/2024 1 a.m. PDT,848.0
SCL,10/20/2024 2 a.m. PDT,812.0
SCL,10/20/2024 3 a.m. PDT,784.0
SCL,10/20/2024 4 a.m. PDT,776.0
SCL,10/20/2024 5 a.m. PDT,769.0
SCL,10/20/2024 6 a.m. PDT,783.0
SCL,10/20/2024 7 a.m. PDT,821.0
SCL,10/20/2024 8 a.m. PDT,861.0
SCL,10/20/2024 9 a.m. PDT,901.0
SCL,10/20/2024 10 a.m. PDT,939.0
SCL,10/20/2024 11 a.m. PDT,970.0
SCL,10/20/2024 12 p.m. PDT,947.0
SCL,10/20/2024 1 p.m. PDT,984.0
SCL,10/20/2024 2 p.m. PDT,997.0
SCL,10/20/2024 3 p.m. PDT,1011.0
SCL,10/20/2024 4 p.m. PDT,1006.0
SCL,10/20/2024 5 p.m. PDT,1041.0
SCL,10/20/2024 6 p.m. PDT,1058.0
SCL,10/20/2024 7 p.m. PDT,1086.0
SCL,10/20/2024 8 p.m. PDT,1092.0
SCL,10/20/2024 9 p.m. PDT,1061.0
SCL,10/20/2024 10 p.m. PDT,1020.0
SCL,10/20/2024 11 p.m. PDT,955.0
SCL,10/21/2024 12 a.m. PDT,882.0
SCL,10/21/2024 1 a.m. PDT,828.0
SCL,10/21/2024 2 a.m. PDT,801.0
SCL,10/21/2024 3 a.m. PDT,784.0
SCL,10/21/2024 4 a.m. PDT,792.0
SCL,10/21/2024 5 a.m. PDT,817.0
SCL,10/21/2024 6 a.m. PDT,887.0
SCL,10/21/2024 7 a.m. PDT,1023.0
SCL,10/21/2024 8 a.m. PDT,1122.0
SCL,10/21/2024 9 a.m. PDT,1143.0
SCL,10/21/2024 10 a.m. PDT,1148.0
SCL,10/21/2024 11 a.m. PDT,1105.0
SCL,10/21/2024 12 p.m. PDT,1095.0
SCL,10/21/2024 1 p.m. PDT,1118.0
SCL,10/21/2024 2 p.m. PDT,1122.0
SCL,10/21/2024 3 p.m. PDT,1121.0
SCL,10/21/2024 4 p.m. PDT,1120.0
SCL,10/21/2024 5 p.m. PDT,1132.0
SCL,10/21/2024 6 p.m. PDT,1160.0
SCL,10/21/2024 7 p.m. PDT,1179.0
SCL,10/21/2024 8 p.m. PDT,1177.0
SCL,10/21/2024 9 p.m. PDT,1147.0
SCL,10/21/2024 10 p.m. PDT,1099.0
SCL,10/21/2024 11 p.m. PDT,1019.0
SCL,10/22/2024 12 a.m. PDT,943.0
SCL,10/22/2024 1 a.m. PDT,889.0
SCL,10/22/2024 2 a.m. PDT,857.0
SCL,10/22/2024 3 a.m. PDT,830.0
SCL,10/22/2024 4 a.m. PDT,833.0
SCL,10/22/2024 5 a.m. PDT,880.0
SCL,10/22/2024 6 a.m. PDT,948.0
SCL,10/22/2024 7 a.m. PDT,1094.0
SCL,10/22/2024 8 a.m. PDT,1191.0
SCL,10/22/2024 9 a.m. PDT,1213.0
SCL,10/22/2024 10 a.m. PDT,1193.0
SCL,10/22/2024 11 a.m. PDT,1173.0
SCL,10/22/2024 12 p.m. PDT,1125.0
SCL,10/22/2024 1 p.m. PDT,1128.0
SCL,10/22/2024 2 p.m. PDT,1111.0
SCL,10/22/2024 3 p.m. PDT,1093.0
SCL,10/22/2024 4 p.m. PDT,1083.0
SCL,10/22/2024 5 p.m. PDT,1106.0
SCL,10/22/2024 6 p.m. PDT,1139.0
SCL,10/22/2024 7 p.m. PDT,1137.0
SCL,10/22/2024 8 p.m. PDT,1135.0
SCL,10/22/2024 9 p.m. PDT,1114.0
SCL,10/22/2024 10 p.m. PDT,1058.0
SCL,10/22/2024 11 p.m. PDT,989.0
SCL,10/23/2024 12 a.m. PDT,911.0
SCL,10/23/2024 1 a.m. PDT,863.0
SCL,10/23/2024 2 a.m. PDT,828.0
SCL,10/23/2024 3 a.m. PDT,815.0
SCL,10/23/2024 4 a.m. PDT,812.0
SCL,10/23/2024 5 a.m. PDT,835.0
SCL,10/23/2024 6 a.m. PDT,918.0
SCL,10/23/2024 7 a.m. PDT,1051.0
SCL,10/23/2024 8 a.m. PDT,1167.0
SCL,10/23/2024 9 a.m. PDT,1196.0
SCL,10/23/2024 10 a.m. PDT,1188.0
SCL,10/23/2024 11 a.m. PDT,1183.0
SCL,10/23/2024 12 p.m. PDT,1166.0
SCL,10/23/2024 1 p.m. PDT,1143.0
SCL,10/23/2024 2 p.m. PDT,1124.0
SCL,10/23/2024 3 p.m. PDT,1095.0
SCL,10/23/2024 4 p.m. PDT,1075.0
SCL,10/23/2024 5 p.m. PDT,1089.0
SCL,10/23/2024 6 p.m. PDT,1128.0
SCL,10/23/2024 7 p.m. PDT,1160.0
SCL,10/23/2024 8 p.m. PDT,1158.0
SCL,10/23/2024 9 p.m. PDT,1125.0
SCL,10/23/2024 10 p.m. PDT,1077.0
SCL,10/23/2024 11 p.m. PDT,997.0
SCL,10/24/2024 12 a.m. PDT,921.0
SCL,10/24/2024 1 a.m. PDT,865.0
SCL,10/24/2024 2 a.m. PDT,828.0
SCL,10/24/2024 3 a.m. PDT,810.0
SCL,10/24/2024 4 a.m. PDT,817.0
SCL,10/24/2024 5 a.m. PDT,850.0
SCL,10/24/2024 6 a.m. PDT,938.0
SCL,10/24/2024 7 a.m. PDT,1077.0
SCL,10/24/2024 8 a.m. PDT,1178.0
SCL,10/24/2024 9 a.m. PDT,1209.0
SCL,10/24/2024 10 a.m. PDT,1198.0
SCL,10/24/2024 11 a.m. PDT,1180.0
SCL,10/24/2024 12 p.m. PDT,1145.0
SCL,10/24/2024 1 p.m. PDT,1117.0
SCL,10/24/2024 2 p.m. PDT,1086.0
SCL,10/24/2024 3 p.m. PDT,1064.0
SCL,10/24/2024 4 p.m. PDT,1066.0
SCL,10/24/2024 5 p.m. PDT,1093.0
SCL,10/24/2024 6 p.m. PDT,1124.0
SCL,10/24/2024 7 p.m. PDT,1157.0
SCL,10/24/2024 8 p.m. PDT,1156.0
SCL,10/24/2024 9 p.m. PDT,1125.0
SCL,10/24/2024 10 p.m. PDT,1079.0
SCL,10/24/2024 11 p.m. PDT,1007.0
SCL,10/25/2024 12 a.m. PDT,940.0
SCL,10/25/2024 1 a.m. PDT,887.0
SCL,10/25/2024 2 a.m. PDT,848.0
SCL,10/25/2024 3 a.m. PDT,836.0
SCL,10/25/2024 4 a.m. PDT,833.0
SCL,10/25/2024 5 a.m. PDT,867.0
SCL,10/25/2024 6 a.m. PDT,948.0
SCL,10/25/2024 7 a.m. PDT,1072.0
SCL,10/25/2024 8 a.m. PDT,1187.0
SCL,10/25/2024 9 a.m. PDT,1217.0
SCL,10/25/2024 10 a.m. PDT,1198.0
SCL,10/25/2024 11 a.m. PDT,1192.0
SCL,10/25/2024 12 p.m. PDT,1178.0
SCL,10/25/2024 1 p.m. PDT,1153.0
SCL,10/25/2024 2 p.m. PDT,1113.0
SCL,10/25/2024 3 p.m. PDT,1111.0
SCL,10/25/2024 4 p.m. PDT,1114.0
SCL,10/25/2024 5 p.m. PDT,1125.0
SCL,10/25/2024 6 p.m. PDT,1139.0
SCL,10/25/2024 7 p.m. PDT,1149.0
SCL,10/25/2024 8 p.m. PDT,1120.0
SCL,10/25/2024 9 p.m. PDT,1105.0
SCL,10/25/2024 10 p.m. PDT,1059.0
SCL,10/25/2024 11 p.m. PDT,1005.0
SCL,10/26/2024 12 a.m. PDT,939.0
SCL,10/26/2024 1 a.m. PDT,902.0
SCL,10/26/2024 2 a.m. PDT,870.0
SCL,10/26/2024 3 a.m. PDT,843.0
SCL,10/26/2024 4 a.m. PDT,829.0
SCL,10/26/2024 5 a.m. PDT,835.0
SCL,10/26/2024 6 a.m. PDT,852.0
SCL,10/26/2024 7 a.m. PDT,896.0
SCL,10/26/2024 8 a.m. PDT,953.0
SCL,10/26/2024 9 a.m. PDT,1012.0
SCL,10/26/2024 10 a.m. PDT,1049.0
SCL,10/26/2024 11 a.m. PDT,1069.0
SCL,10/26/2024 12 p.m. PDT,1093.0
SCL,10/26/2024 1 p.m. PDT,1086.0
SCL,10/26/2024 2 p.m. PDT,1078.0
SCL,10/26/2024 3 p.m. PDT,1069.0
SCL,10/26/2024 4 p.m. PDT,1065.0
SCL,10/26/2024 5 p.m. PDT,1078.0
SCL,10/26/2024 6 p.m. PDT,1096.0
