"BA Code","Timestamp (Hour Ending)","Hydro Generation (MWh)"
SCL,"10/22/2024 11 a.m. PDT",380
SCL,"10/22/2024 12 p.m. PDT",374
SCL,"10/22/2024 1 p.m. PDT",391
SCL,"10/22/2024 2 p.m. PDT",384
SCL,"10/22/2024 3 p.m. PDT",366
SCL,"10/22/2024 4 p.m. PDT",388
SCL,"10/22/2024 5 p.m. PDT",597
SCL,"10/22/2024 6 p.m. PDT",872
SCL,"10/22/2024 7 p.m. PDT",920
SCL,"10/22/2024 8 p.m. PDT",908
SCL,"10/22/2024 9 p.m. PDT",880
SCL,"10/22/2024 10 p.m. PDT",805
SCL,"10/22/2024 11 p.m. PDT",781
SCL,"10/23/2024 12 a.m. PDT",755
SCL,"10/23/2024 1 a.m. PDT",637
SCL,"10/23/2024 2 a.m. PDT",565
SCL,"10/23/2024 3 a.m. PDT",541
SCL,"10/23/2024 4 a.m. PDT",265
SCL,"10/23/2024 5 a.m. PDT",259
SCL,"10/23/2024 6 a.m. PDT",650
SCL,"10/23/2024 7 a.m. PDT",279
SCL,"10/23/2024 8 a.m. PDT",220
SCL,"10/23/2024 9 a.m. PDT",198
SCL,"10/23/2024 10 a.m. PDT",144
SCL,"10/23/2024 11 a.m. PDT",108
SCL,"10/23/2024 12 p.m. PDT",100
SCL,"10/23/2024 1 p.m. PDT",101
SCL,"10/23/2024 2 p.m. PDT",95
SCL,"10/23/2024 3 p.m. PDT",87
SCL,"10/23/2024 4 p.m. PDT",94
SCL,"10/23/2024 5 p.m. PDT",494
SCL,"10/23/2024 6 p.m. PDT",859
SCL,"10/23/2024 7 p.m. PDT",903
SCL,"10/23/2024 8 p.m. PDT",936
SCL,"10/23/2024 9 p.m. PDT",959
SCL,"10/23/2024 10 p.m. PDT",915
SCL,"10/23/2024 11 p.m. PDT",785
SCL,"10/24/2024 12 a.m. PDT",644
SCL,"10/24/2024 1 a.m. PDT",535
SCL,"10/24/2024 2 a.m. PDT",536
SCL,"10/24/2024 3 a.m. PDT",539
SCL,"10/24/2024 4 a.m. PDT",548
SCL,"10/24/2024 5 a.m. PDT",650
SCL,"10/24/2024 6 a.m. PDT",724
SCL,"10/24/2024 7 a.m. PDT",175
SCL,"10/24/2024 8 a.m. PDT",195
SCL,"10/24/2024 9 a.m. PDT",192
SCL,"10/24/2024 10 a.m. PDT",135
SCL,"10/24/2024 11 a.m. PDT",113
SCL,"10/24/2024 12 p.m. PDT",113
SCL,"10/24/2024 1 p.m. PDT",97
SCL,"10/24/2024 2 p.m. PDT",88
SCL,"10/24/2024 3 p.m. PDT",83
SCL,"10/24/2024 4 p.m. PDT",128
SCL,"10/24/2024 5 p.m. PDT",329
SCL,"10/24/2024 6 p.m. PDT",639
SCL,"10/24/2024 7 p.m. PDT",869
SCL,"10/24/2024 8 p.m. PDT",914
