"BA Code","Timestamp (Hour Ending)","Hydro Generation (MWh)"
SCL,"3/24/2024 12 p.m. PDT",553
SCL,"3/24/2024 1 p.m. PDT",516
SCL,"3/24/2024 2 p.m. PDT",498
SCL,"3/24/2024 3 p.m. PDT",476
SCL,"3/24/2024 4 p.m. PDT",461
SCL,"3/24/2024 5 p.m. PDT",493
SCL,"3/24/2024 6 p.m. PDT",511
SCL,"3/24/2024 7 p.m. PDT",1047
SCL,"3/24/2024 8 p.m. PDT",1201
SCL,"3/24/2024 9 p.m. PDT",1137
SCL,"3/24/2024 10 p.m. PDT",897
SCL,"3/24/2024 11 p.m. PDT",657
SCL,"3/25/2024 12 a.m. PDT",528
SCL,"3/25/2024 1 a.m. PDT",469
SCL,"3/25/2024 2 a.m. PDT",417
SCL,"3/25/2024 3 a.m. PDT",371
SCL,"3/25/2024 4 a.m. PDT",375
SCL,"3/25/2024 5 a.m. PDT",385
SCL,"3/25/2024 6 a.m. PDT",525
SCL,"3/25/2024 7 a.m. PDT",771
